canonical_game_key,game_name,developer,game_url,best_rank,top_n_appearances,first_observed_date,likely_added_date,observed_categories,primary_genre,genre_tags,genre_confidence,engagement_tags,engagement_confidence,social_platform_status,social_platform_confidence,social_platform_signals,developer_group_key,developer_catalog_game_count,series_group_key,series_catalog_game_count,classification_confidence,classification_signals,review_status,taxonomy_version
www.kongregate.com/games/ironhidegames/kingdom-rush,Kingdom Rush,Ironhidegames,http://www.kongregate.com/games/Ironhidegames/kingdom-rush,1,1336,2011-12-24,2011-12-23,tower-defense; strategy; adventure; strategy-defense,tower_defense,adventure; strategy; tower_defense,high_observed_category,,none,not_assessed,none,,ironhidegames,2,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/ninjakiwi/bloons-td-5,Bloons TD 5,Ninjakiwi,http://www.kongregate.com/games/Ninjakiwi/bloons-td-5,1,1280,2012-08-25,2012-08-22,tower-defense; strategy; strategy-defense,tower_defense,strategy; tower_defense,high_observed_category,,none,not_assessed,none,,ninjakiwi,11,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/light_bringer777/learn-to-fly-2,Learn to Fly 2,light_bringer777,http://www.kongregate.com/games/light_bringer777/learn-to-fly-2,1,1176,2011-06-18,2011-06-16,strategy; sports-racing,sports_racing,sports_racing; strategy,high_observed_category,,none,not_assessed,none,,light-bringer777,4,light-bringer777:learn-to-fly,3,high,observed_category:sports_racing; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/ninjakiwi/sas-zombie-assault-4,SAS: Zombie Assault 4,Ninjakiwi,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-4,1,1082,2014-08-15,2014-08-15,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,ninjakiwi,11,ninjakiwi:sas-zombie-assault,2,high,observed_category:shooter; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/0rava/mutilate-a-doll-2,Mutilate-a-Doll 2,0rava,http://www.kongregate.com/games/0rava/mutilate-a-doll-2,1,968,2014-12-17,2014-12-17,more,other,other,high_observed_category,,none,not_assessed,none,,0rava,3,0rava:mutilate-a-doll,2,high,observed_category:other; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/dustinaux/the-enchanted-cave-2,The Enchanted Cave 2,DustinAux,http://www.kongregate.com/games/DustinAux/the-enchanted-cave-2,1,949,2015-02-07,2015-02-07,adventure; adventure-rpg,role_playing,adventure; role_playing,high_observed_category,,none,not_assessed,none,,dustinaux,2,dustinaux:the-enchanted-cave,2,high,observed_category:role_playing; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/soulgame/swords-and-souls,Swords and Souls,SoulGame,https://www.kongregate.com/games/SoulGame/swords-and-souls,1,904,2015-10-29,2015-10-29,adventure-rpg,role_playing,role_playing,high_observed_category,,none,not_assessed,none,,soulgame,2,,0,high,observed_category:role_playing,ready,1.0.0
www.kongregate.com/games/juppiomenz/bit-heroes,Bit Heroes,Juppiomenz,https://www.kongregate.com/games/Juppiomenz/bit-heroes,1,608,2017-02-15,2016-08-04,adventure-rpg; mmo,role_playing,role_playing,high_observed_category,massively_multiplayer,high_observed_category,not_assessed,none,,juppiomenz,1,,0,high,observed_category:role_playing; observed_category:mmo,ready,1.0.0
www.kongregate.com/games/somethingggg/ngu-idle,NGU IDLE,somethingggg,https://www.kongregate.com/games/somethingggg/ngu-idle,1,598,2018-05-04,2017-10-31,idle; adventure,idle_incremental,adventure; idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,somethingggg,1,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/kurechii/the-kings-league-odyssey,The King's League: Odyssey,kurechii,http://www.kongregate.com/games/kurechii/the-kings-league-odyssey,1,582,2013-05-10,2013-04-01,strategy; strategy-defense,strategy,strategy,high_observed_category,,none,not_assessed,none,,kurechii,1,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/kupo707/epic-battle-fantasy-4,Epic Battle Fantasy 4,kupo707,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-4,1,526,2013-03-07,2013-03-07,adventure; strategy; adventure-rpg,role_playing,adventure; role_playing; strategy,high_observed_category,,none,not_assessed,none,,kupo707,6,kupo707:epic-battle-fantasy,3,high,observed_category:role_playing; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/freerangegames/freefall-tournament,Freefall Tournament,freerangegames,http://www.kongregate.com/games/freerangegames/freefall-tournament,1,522,2012-06-15,2012-04-24,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,freerangegames,1,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/tfender/contract-wars,Contract Wars,tfender,http://www.kongregate.com/games/tfender/contract-wars,1,470,2013-07-24,2013-07-24,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,tfender,1,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/iriysoft/cursed-treasure-dont-touch-my-gems,Cursed Treasure: Don't...,IriySoft,http://www.kongregate.com/games/IriySoft/cursed-treasure-dont-touch-my-gems,1,464,2010-06-20,2010-05-06,tower-defense; strategy; strategy-defense,tower_defense,strategy; tower_defense,high_observed_category,,none,not_assessed,none,,iriysoft,7,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/gameinabottle/gemcraft,GemCraft,gameinabottle,http://www.kongregate.com/games/gameinabottle/gemcraft,1,428,2008-08-20,2008-06-26,tower-defense; strategy; adventure,tower_defense,adventure; strategy; tower_defense,high_observed_category,,none,not_assessed,none,,gameinabottle,5,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/kekgames/unpuzzlex,UnpuzzleX,KekGames,https://www.kongregate.com/games/KekGames/unpuzzlex,1,411,2020-06-20,2020-06-10,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,kekgames,6,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/jamesg466/incremancer,Incremancer,JamesG466,https://www.kongregate.com/games/JamesG466/incremancer,1,397,2019-11-15,2019-10-09,idle,idle_incremental,idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,jamesg466,2,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/kupo707/epic-battle-fantasy-5,Epic Battle Fantasy 5,kupo707,https://www.kongregate.com/games/kupo707/epic-battle-fantasy-5,1,389,2020-01-21,2020-01-21,strategy; adventure; adventure-rpg,role_playing,adventure; role_playing; strategy,high_observed_category,,none,not_assessed,none,,kupo707,6,kupo707:epic-battle-fantasy,3,high,observed_category:role_playing; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/armorgames/elephant-quest,Elephant Quest,ArmorGames,http://www.kongregate.com/games/ArmorGames/elephant-quest,1,371,2011-04-23,2011-04-13,action; adventure,adventure,action; adventure,high_observed_category,,none,not_assessed,none,,armorgames,22,,0,high,observed_category:adventure,ready,1.0.0
www.kongregate.com/games/armorgames/upgrade-complete,UPGRADE COMPLETE!,ArmorGames,http://www.kongregate.com/games/ArmorGames/upgrade-complete,1,359,2009-07-06,2009-06-30,shooter; adventure,shooter,adventure; shooter,high_observed_category,,none,not_assessed,none,,armorgames,22,armorgames:upgrade-complete,2,high,observed_category:shooter; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/gameinabottle/gemcraft-chapter-0,GemCraft chapter 0,gameinabottle,http://www.kongregate.com/games/gameinabottle/gemcraft-chapter-0,1,315,2009-07-06,2009-07-06,tower-defense; adventure; strategy,tower_defense,adventure; strategy; tower_defense,high_observed_category,,none,not_assessed,none,,gameinabottle,5,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/juicybeast/burrito-bison-revenge,Burrito Bison Revenge,JuicyBeast,http://www.kongregate.com/games/JuicyBeast/burrito-bison-revenge,1,311,2012-03-05,2012-02-27,action,action,action,high_observed_category,,none,not_assessed,none,,juicybeast,4,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/siread/retro-bowl,Retro Bowl,siread,https://www.kongregate.com/games/siread/retro-bowl,1,295,2020-02-26,2020-01-30,sports-racing,sports_racing,sports_racing,high_observed_category,,none,not_assessed,none,,siread,2,,0,high,observed_category:sports_racing,ready,1.0.0
www.kongregate.com/games/nerdook/monster-slayers,Monster Slayers,nerdook,http://www.kongregate.com/games/nerdook/monster-slayers,1,291,2010-10-13,2010-10-07,action; adventure; strategy,strategy,action; adventure; strategy,high_observed_category,,none,not_assessed,none,,nerdook,4,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/armorgames/sonny,Sonny,ArmorGames,http://www.kongregate.com/games/ArmorGames/sonny,1,285,2008-04-15,2008-04-11,adventure; strategy,strategy,adventure; strategy,high_observed_category,,none,not_assessed,none,,armorgames,22,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/foreverkul/toss-the-turtle,Toss the Turtle,Foreverkul,http://www.kongregate.com/games/Foreverkul/toss-the-turtle,1,260,2009-12-07,2009-12-07,action,action,action,high_observed_category,,none,not_assessed,none,,foreverkul,1,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/togeproductions/infectonator-2,Infectonator 2,TogeProductions,http://www.kongregate.com/games/TogeProductions/infectonator-2,1,255,2012-11-01,2012-11-01,action; strategy,strategy,action; strategy,high_observed_category,,none,not_assessed,none,,togeproductions,4,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/togeproductions/infectonator-world-dominator,Infectonator : World D...,TogeProductions,http://www.kongregate.com/games/TogeProductions/infectonator-world-dominator,1,246,2010-02-17,2010-02-17,strategy,strategy,strategy,high_observed_category,,none,not_assessed,none,,togeproductions,4,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/playsaurus/clicker-heroes,Clicker Heroes,Playsaurus,http://www.kongregate.com/games/Playsaurus/clicker-heroes,1,216,2014-08-20,2014-08-20,idle; adventure,idle_incremental,adventure; idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,playsaurus,2,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/seancooper/boxhead-2play-rooms,Boxhead: 2Play Rooms,SeanCooper,http://www.kongregate.com/games/SeanCooper/boxhead-2play-rooms,1,209,2007-06-13,2007-05-18,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,seancooper,4,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/2darray/the-company-of-myself,The Company of Myself,2DArray,http://www.kongregate.com/games/2DArray/the-company-of-myself,1,208,2009-12-03,2009-12-03,puzzle; adventure,puzzle,adventure; puzzle,high_observed_category,,none,not_assessed,none,,2darray,2,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/tukkun/anti-idle-the-game,Anti-Idle: The Game,Tukkun,http://www.kongregate.com/games/Tukkun/anti-idle-the-game,1,196,2011-02-09,2009-12-24,idle; adventure,idle_incremental,adventure; idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,tukkun,2,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/swarmsim/swarm-simulator,Swarm Simulator,swarmsim,https://www.kongregate.com/games/swarmsim/swarm-simulator,1,194,2015-02-23,2015-02-13,idle,idle_incremental,idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,swarmsim,1,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/juicetin/strike-force-heroes-2,Strike Force Heroes 2,JuiceTin,https://www.kongregate.com/games/JuiceTin/strike-force-heroes-2,1,180,2013-07-24,2013-07-24,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,juicetin,2,juicetin:strike-force-heroes,2,high,observed_category:shooter; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/conartists/the-last-stand-2,The Last Stand 2,ConArtists,http://www.kongregate.com/games/ConArtists/the-last-stand-2,1,178,2008-07-24,2008-07-24,action; adventure,adventure,action; adventure,high_observed_category,,none,not_assessed,none,,conartists,4,conartists:the-last-stand,2,high,observed_category:adventure; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/codename_enter/crusaders-of-the-lost-idols,Crusaders of the Lost Idols,Codename_Enter,https://www.kongregate.com/games/Codename_Enter/crusaders-of-the-lost-idols,1,173,2015-08-09,2015-08-09,idle; strategy,idle_incremental,idle_incremental; strategy,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,codename-enter,2,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/armorgames/sonny-2,Sonny 2,ArmorGames,http://www.kongregate.com/games/ArmorGames/sonny-2,1,172,2009-05-06,2009-05-06,adventure; strategy,strategy,adventure; strategy,high_observed_category,,none,not_assessed,none,,armorgames,22,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/divinegames/realm-grinder,Realm Grinder,DivineGames,https://www.kongregate.com/games/DivineGames/realm-grinder,1,167,2015-07-26,2015-07-26,idle,idle_incremental,idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,divinegames,1,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/gazthomas/tangerine-tycoon,Tangerine Tycoon,GazThomas,https://www.kongregate.com/games/GazThomas/tangerine-tycoon,1,166,2015-01-25,2015-01-25,idle; puzzle,puzzle,idle_incremental; puzzle,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,gazthomas,2,,0,high,observed_category:puzzle; observed_category:idle,ready,1.0.0
www.kongregate.com/games/preecep/desktop-tower-defense-1-5,Desktop Tower Defense 1.5,preecep,http://www.kongregate.com/games/preecep/desktop-tower-defense-1-5,1,160,2007-07-14,2007-07-14,tower-defense,tower_defense,tower_defense,high_observed_category,,none,not_assessed,none,,preecep,2,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/masasgames/escape-game-computer-office-escape,Escape Game - Computer Office Escape,masasgames,https://www.kongregate.com/games/masasgames/escape-game-computer-office-escape,1,159,2020-06-02,2020-05-01,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,masasgames,1,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/player_03/run-3,Run 3,player_03,https://www.kongregate.com/games/player_03/run-3,1,154,2014-06-06,2014-06-06,action,action,action,high_observed_category,,none,not_assessed,none,,player-03,2,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/flyanvil/decision-2,Decision 2,FlyAnvil,https://www.kongregate.com/games/FlyAnvil/decision-2,1,146,2012-09-10,2012-09-10,shooter; strategy,shooter,shooter; strategy,high_observed_category,,none,not_assessed,none,,flyanvil,5,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/kupo707/epic-battle-fantasy-3,Epic Battle Fantasy 3,kupo707,http://www.kongregate.com/games/kupo707/epic-battle-fantasy-3,1,144,2010-09-06,2010-09-06,adventure; strategy; adventure-rpg,role_playing,adventure; role_playing; strategy,high_observed_category,,none,not_assessed,none,,kupo707,6,kupo707:epic-battle-fantasy,3,high,observed_category:role_playing; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/blockadeboss/blockade3d,Blockade3D,blockadeboss,https://www.kongregate.com/games/blockadeboss/blockade3d,1,142,2016-08-17,2016-02-10,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,blockadeboss,1,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/weasel/endless-zombie-rampage-2,Endless Zombie Rampage 2,Weasel,http://www.kongregate.com/games/Weasel/endless-zombie-rampage-2,1,139,2010-07-29,2009-05-03,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,weasel,8,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/iriysoft/cursed-treasure-2-remastered,Cursed Treasure 2 Remastered,IriySoft,https://www.kongregate.com/games/IriySoft/cursed-treasure-2-remastered,1,132,2019-11-17,2019-08-08,tower-defense; strategy; strategy-defense; adventure,tower_defense,adventure; strategy; tower_defense,high_observed_category,,none,not_assessed,none,,iriysoft,7,,0,high,observed_category:tower_defense,ready,1.0.0
www.kongregate.com/games/graebor/sort-the-court,Sort the Court!,graebor,https://www.kongregate.com/games/graebor/sort-the-court,1,120,2017-10-25,2017-10-25,strategy; adventure-rpg,role_playing,role_playing; strategy,high_observed_category,,none,not_assessed,none,,graebor,1,,0,high,observed_category:role_playing,ready,1.0.0
www.kongregate.com/games/jiggmin/platform-racing-2,Platform Racing 2,Jiggmin,http://www.kongregate.com/games/Jiggmin/platform-racing-2,1,109,2008-05-03,2008-05-03,sports-racing,sports_racing,sports_racing,high_observed_category,,none,not_assessed,none,,jiggmin,2,jiggmin:platform-racing,2,high,observed_category:sports_racing; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/hyperhippogames/adventure-capitalist,AdVenture Capitalist,HyperHippoGames,http://www.kongregate.com/games/HyperHippoGames/adventure-capitalist,1,107,2014-08-07,2014-08-07,idle,idle_incremental,idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,hyperhippogames,4,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/kamizoto_creator/there-is-no-game,There is no game,KaMiZoTo_Creator,https://www.kongregate.com/games/KaMiZoTo_Creator/there-is-no-game,1,99,2016-03-07,2016-03-07,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,kamizoto-creator,1,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/berzerkstudio/frantic-frigates,Frantic Frigates,BerzerkStudio,http://www.kongregate.com/games/BerzerkStudio/frantic-frigates,1,93,2011-10-03,2011-08-26,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,berzerkstudio,5,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/sarahnorthway/rebuild,Rebuild,sarahnorthway,http://www.kongregate.com/games/sarahnorthway/rebuild,1,92,2011-02-15,2011-02-15,strategy,strategy,strategy,high_observed_category,,none,not_assessed,none,,sarahnorthway,2,,0,high,observed_category:strategy,ready,1.0.0
www.kongregate.com/games/drnerocf/the-fancy-pants-adventures,The Fancy Pants Adventures,DrNeroCF,http://www.kongregate.com/games/DrNeroCF/the-fancy-pants-adventures,1,91,2007-01-20,2007-01-20,action,action,action,high_observed_category,,none,not_assessed,none,,drnerocf,4,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/reflexive/music-catch,Music Catch,Reflexive,http://www.kongregate.com/games/Reflexive/music-catch,1,90,2008-06-07,2008-05-22,action; more,action,action; other,high_observed_category,,none,not_assessed,none,,reflexive,2,reflexive:music-catch,2,high,observed_category:action; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/drnerocf/fancy-pants-adventure-world-2,Fancy Pants Adventure: World 2,DrNeroCF,http://www.kongregate.com/games/DrNeroCF/fancy-pants-adventure-world-2,1,89,2008-02-02,2008-02-02,action,action,action,high_observed_category,,none,not_assessed,none,,drnerocf,4,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/inxile_ent/super-stacker-2,Super Stacker 2,inXile_Ent,http://www.kongregate.com/games/inXile_Ent/super-stacker-2,1,86,2009-02-09,2009-02-07,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,inxile-ent,2,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/lostvector/bowmaster-prelude,Bowmaster Prelude,lostvector,http://www.kongregate.com/games/lostvector/bowmaster-prelude,1,82,2007-01-20,2007-01-11,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,lostvector,1,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/rustylake/cube-escape-the-cave,Cube Escape: The Cave,RustyLake,http://www.kongregate.com/games/RustyLake/cube-escape-the-cave,1,79,2017-04-03,2017-04-03,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,rustylake,4,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/reflexive/music-catch-2,Music Catch 2,Reflexive,http://www.kongregate.com/games/Reflexive/music-catch-2,1,78,2009-03-13,2009-03-13,more,other,other,high_observed_category,,none,not_assessed,none,,reflexive,2,reflexive:music-catch,2,high,observed_category:other; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/gaiabyte/cosmos-quest,Cosmos Quest,GaiaByte,https://www.kongregate.com/games/GaiaByte/cosmos-quest,1,76,2017-03-04,2017-02-07,idle,idle_incremental,idle_incremental,high_observed_category,idle_progression,high_observed_category,not_assessed,none,,gaiabyte,1,,0,high,observed_category:idle_incremental; observed_category:idle,ready,1.0.0
www.kongregate.com/games/dragy/portal-the-flash-version,Portal: The Flash Version,Dragy,http://www.kongregate.com/games/Dragy/portal-the-flash-version,1,72,2007-10-18,2007-10-18,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,dragy,2,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/rumblegames/ballistic,Ballistic,RumbleGames,http://www.kongregate.com/games/RumbleGames/ballistic,1,71,2014-05-30,2014-05-30,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,rumblegames,2,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/5thplanetgames/dawn-of-the-dragons,Dawn of the Dragons,5thPlanetGames,http://www.kongregate.com/games/5thPlanetGames/dawn-of-the-dragons,1,68,2012-04-26,2012-04-26,,unclassified,,none,,none,publisher_portfolio_candidate,medium_curated_publisher,publisher_signal:5thplanetgames,5thplanetgames,3,,0,medium,publisher_signal:5thplanetgames,review_social_platform,1.0.0
www.kongregate.com/games/inxile_ent/fantastic-contraption,Fantastic Contraption,inXile_Ent,http://www.kongregate.com/games/inXile_Ent/fantastic-contraption,1,60,2008-09-19,2008-09-16,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,inxile-ent,2,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/herointeractive/bubble-tanks-2,Bubble Tanks 2,HeroInteractive,http://www.kongregate.com/games/HeroInteractive/bubble-tanks-2,1,57,2008-08-13,2008-08-05,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,herointeractive,8,herointeractive:bubble-tanks,3,high,observed_category:shooter; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/drnerocf/the-fancy-pants-adventure-world-2-demo,The Fancy Pants Adventure: World 2 demo,DrNeroCF,http://www.kongregate.com/games/DrNeroCF/the-fancy-pants-adventure-world-2-demo,1,55,2007-03-15,2007-03-15,action,action,action,high_observed_category,,none,not_assessed,none,,drnerocf,4,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/ninjakiwi/sas-zombie-assault-3,SAS: Zombie Assault 3,Ninjakiwi,http://www.kongregate.com/games/Ninjakiwi/sas-zombie-assault-3,1,52,2014-08-29,2014-08-29,multiplayer,multiplayer,multiplayer,high_observed_category,online_multiplayer,high_observed_category,not_assessed,none,,ninjakiwi,11,ninjakiwi:sas-zombie-assault,2,high,observed_category:multiplayer; observed_category:multiplayer; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/preecep/desktop-tower-defense,Desktop Tower Defense,preecep,http://www.kongregate.com/games/preecep/desktop-tower-defense,1,49,2007-04-06,2007-04-06,,tower_defense,tower_defense,medium_title_signal,,none,not_assessed,none,,preecep,2,,0,medium,title_signal:tower_defense,review_title_inference,1.0.0
www.kongregate.com/games/armorgames/crush-the-castle-2,Crush The Castle 2,ArmorGames,https://www.kongregate.com/games/ArmorGames/crush-the-castle-2,1,47,2014-11-19,2010-09-03,action,action,action,high_observed_category,,none,not_assessed,none,,armorgames,22,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/gamereclaim/death-vs-monstars,Death vs. Monstars,GameReclaim,http://www.kongregate.com/games/GameReclaim/death-vs-monstars,1,44,2009-03-08,2009-03-07,shooter,shooter,shooter,high_observed_category,,none,not_assessed,none,,gamereclaim,2,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/kekgames/unpuzzle-2,Unpuzzle 2,KekGames,https://www.kongregate.com/games/KekGames/unpuzzle-2,1,43,2018-03-10,2018-03-10,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,kekgames,6,,0,high,observed_category:puzzle,ready,1.0.0
www.kongregate.com/games/bontegames/factory-balls-2,Factory Balls 2,bontegames,http://www.kongregate.com/games/bontegames/factory-balls-2,1,40,2008-11-04,2008-11-03,puzzle,puzzle,puzzle,high_observed_category,,none,not_assessed,none,,bontegames,6,bontegames:factory-balls,2,high,observed_category:puzzle; same_developer_series_stem,ready,1.0.0
www.kongregate.com/games/funkypear/gravitee-wars-online,Gravitee Wars Online,FunkyPear,http://www.kongregate.com/games/FunkyPear/gravitee-wars-online,1,38,2014-10-03,2014-08-26,multiplayer,multiplayer,multiplayer,high_observed_category,online_multiplayer,high_observed_category,not_assessed,none,,funkypear,2,,0,high,observed_category:multiplayer; observed_category:multiplayer,ready,1.0.0
www.kongregate.com/games/terra0nova/aground,Aground,terra0nova,https://www.kongregate.com/games/terra0nova/aground,1,36,2018-03-22,2017-10-24,adventure-rpg; adventure,role_playing,adventure; role_playing,high_observed_category,,none,not_assessed,none,,terra0nova,2,,0,high,observed_category:role_playing,ready,1.0.0
www.kongregate.com/games/webcypher/siftheads-5,siftheads 5,WebCypher,https://www.kongregate.com/en/games/WebCypher/siftheads-5,1,35,2009-06-17,2009-06-16,shooter; adventure,shooter,adventure; shooter,high_observed_category,,none,not_assessed,none,,webcypher,7,,0,high,observed_category:shooter,ready,1.0.0
www.kongregate.com/games/filthsu/kuja,Kuja,filthsu,https://www.kongregate.com/en/games/filthsu/kuja,1,32,2019-02-05,2013-12-28,action,action,action,high_observed_category,,none,not_assessed,none,,filthsu,1,,0,high,observed_category:action,ready,1.0.0
www.kongregate.com/games/rokawar/rush-team-free-fps-multiplayers,Rush Team Free FPS Multiplayers,rokawar,https://www.kongregate.com/games/rokawar/rush-team-free-fps-multiplayers,1,31,2017-03-04,2012-07-14,multiplayer; shooter,shooter,multiplayer; shooter,high_observed_category,online_multiplayer,high_observed_category,not_assessed,none,,rokawar,1,,0,high,observed_category:shooter; observed_category:multiplayer,ready,1.0.0
www.kongregate.com/games/synapticon/tyrant,Tyrant,synapticon,http://www.kongregate.com/games/synapticon/tyrant,1,31,2011-07-06,2011-07-06,,unclassified,,none,,none,publisher_portfolio_candidate,medium_curated_publisher,publisher_signal:synapticon,synapticon,3,,0,medium,publisher_signal:synapticon,review_social_platform,1.0.0
www.kongregate.com/games/kixeye/backyard-monsters,Backyard Monsters,KIXEYE,http://www.kongregate.com/games/KIXEYE/backyard-monsters,1,27,2011-11-01,2011-11-01,idle,idle_incremental,idle_incremental,high_observed_category,idle_progression,high_observed_category,publisher_portfolio_candidate,medium_curated_publisher,publisher_signal:kixeye,kixeye,2,,0,high,observed_category:idle_incremental; observed_category:idle; publisher_signal:kixeye,review_social_platform,1.0.0
www.kongregate.com/games/playsaurus/poker-quest,Poker Quest RPG,Playsaurus,https://www.kongregate.com/games/Playsaurus/poker-quest,1,24,2020-10-15,2019-11-13,adventure-rpg; card,card_strategy,card_strategy; role_playing,high_observed_category,persistent_card_game,high_observed_category,not_assessed,none,,playsaurus,2,,0,high,observed_category:card_strategy; observed_category:card,ready,1.0.0
www.kongregate.com/games/ioji/warbears,Warbears,ioji,http://www.kongregate.com/games/ioji/warbears,1,24,2007-01-20,2006-11-02,,unclassified,,none,,none,not_assessed,none,,ioji,1,,0,none,,ready,1.0.0
